Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
New York City,2020,29,2020-07-18,969,927,,218,36,15,17,31,,,84,272,29,50,32,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
New York City,2020,30,2020-07-25,"1,020",977,11,220,37,12,19,28,,,105,287,36,44,31,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
New York City,2020,31,2020-08-01,985,934,13,209,20,11,31,27,12,10,85,286,36,34,21,,,,,,,,,,,,,,,
New York City,2020,32,2020-08-08,964,919,12,186,26,12,24,23,,,81,303,50,23,18,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
New York City,2020,33,2020-08-15,987,949,20,211,20,13,23,31,19,11,75,274,40,29,20,,,,,,,,,,,,,,,
New York City,2020,34,2020-08-22,965,923,13,243,32,14,26,24,11,11,67,246,33,20,15,,,,,,,,,,,,,,,
New York City,2020,35,2020-08-29,997,950,14,216,31,14,16,17,11,16,64,268,32,19,15,,,,,,,,,,,,,,,
New York City,2020,36,2020-09-05,970,918,16,222,36,13,34,26,13,14,83,244,36,23,17,,,,,,,,,,,,,,,
New York City,2020,37,2020-09-12,962,911,,207,25,18,19,25,12,12,81,269,39,17,10,,,Suppressed (counts 1-9),,,,,,,,,,,,
New York City,2020,38,2020-09-19,"1,006",966,10,237,25,12,25,22,19,13,77,263,35,26,21,,,,,,,,,,,,,,,
New York City,2020,39,2020-09-26,987,945,12,198,41,26,31,26,15,,75,269,39,20,15,,,,,,,,,,Suppressed (counts 1-9),,,,,
New York City,2020,40,2020-10-03,968,922,18,192,30,18,18,33,10,,81,253,41,34,28,,,,,,,,,,Suppressed (counts 1-9),,,,,
New York City,2020,41,2020-10-10,"1,015",982,,223,33,21,18,26,14,16,81,280,41,24,16,,,Suppressed (counts 1-9),,,,,,,,,,,,
New York City,2020,42,2020-10-17,"1,045","1,013",11,252,30,16,20,21,12,23,90,285,33,40,35,,,,,,,,,,,,,,,
New York City,2020,43,2020-10-24,"1,036",978,12,223,26,20,26,23,,16,74,254,46,28,26,,,,,,,,,Suppressed (counts 1-9),,,,,,
New York City,2020,44,2020-10-31,"1,065","1,020",11,234,45,22,27,27,,12,67,298,38,41,37,,,,,,,,,Suppressed (counts 1-9),,,,,,
New York City,2020,45,2020-11-07,"1,152","1,106",13,219,33,26,29,26,13,15,104,321,42,68,59,,,,,,,,,,,,,,,
New York City,2020,46,2020-11-14,"1,089","1,039",,235,44,22,25,23,16,,78,275,33,51,41,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
New York City,2020,47,2020-11-21,"1,074","1,048",17,222,48,23,23,25,17,15,78,292,38,66,57,,,,,,,,,,,,,,,
New York City,2020,48,2020-11-28,904,872,,188,26,23,24,28,10,15,76,217,38,47,41,,,Suppressed (counts 1-9),,,,,,,,,,,,
North Carolina,2019,1,2019-01-05,"1,934","1,770",26,376,71,90,37,125,42,50,16,391,92,0,0,,,,,,,,,,,,,,,
North Carolina,2019,2,2019-01-12,"1,968","1,807",26,379,58,93,25,142,44,35,20,409,108,0,0,,,,,,,,,,,,,,,
North Carolina,2019,3,2019-01-19,"1,867","1,697",32,392,59,88,32,106,37,51,13,390,99,0,0,,,,,,,,,,,,,,,
North Carolina,2019,4,2019-01-26,"1,898","1,726",31,422,61,82,33,106,41,46,15,364,103,0,0,,,,,,,,,,,,,,,
North Carolina,2019,5,2019-02-02,"1,932","1,770",22,409,66,87,43,107,36,53,10,404,111,0,0,,,,,,,,,,,,,,,
North Carolina,2019,6,2019-02-09,"2,092","1,920",40,405,70,102,65,141,32,48,17,405,118,0,0,,,,,,,,,,,,,,,
North Carolina,2019,7,2019-02-16,"2,051","1,894",33,418,75,104,58,118,32,48,15,436,96,0,0,,,,,,,,,,,,,,,
North Carolina,2019,8,2019-02-23,"2,043","1,887",38,424,73,89,75,133,40,53,16,418,97,0,0,,,,,,,,,,,,,,,
North Carolina,2019,9,2019-03-02,"1,997","1,826",33,404,61,97,51,149,32,43,12,399,112,0,0,,,,,,,,,,,,,,,
North Carolina,2019,10,2019-03-09,"1,973","1,801",37,421,64,84,51,127,33,32,,399,115,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
North Carolina,2019,11,2019-03-16,"1,907","1,758",38,411,55,91,65,130,23,35,16,350,97,0,0,,,,,,,,,,,,,,,
North Carolina,2019,12,2019-03-23,"1,873","1,718",27,379,60,85,45,114,23,56,14,410,99,0,0,,,,,,,,,,,,,,,
North Carolina,2019,13,2019-03-30,"1,893","1,709",35,369,49,79,46,110,35,43,23,374,106,0,0,,,,,,,,,,,,,,,
North Carolina,2019,14,2019-04-06,"1,914","1,749",25,374,60,98,38,129,35,40,11,416,109,0,0,,,,,,,,,,,,,,,
North Carolina,2019,15,2019-04-13,"1,957","1,780",28,390,65,104,37,126,25,35,21,400,106,0,0,,,,,,,,,,,,,,,
North Carolina,2019,16,2019-04-20,"1,822","1,662",35,379,55,65,37,132,31,52,14,353,105,0,0,,,,,,,,,,,,,,,
North Carolina,2019,17,2019-04-27,"1,816","1,661",33,375,60,87,36,101,35,37,13,362,85,0,0,,,,,,,,,,,,,,,
North Carolina,2019,18,2019-05-04,"1,919","1,730",39,398,63,72,45,111,36,36,16,395,108,0,0,,,,,,,,,,,,,,,
North Carolina,2019,19,2019-05-11,"1,793","1,640",24,358,45,87,36,102,35,36,15,407,91,0,0,,,,,,,,,,,,,,,
North Carolina,2019,20,2019-05-18,"1,775","1,640",34,403,57,94,36,113,35,37,16,356,95,0,0,,,,,,,,,,,,,,,
North Carolina,2019,21,2019-05-25,"1,885","1,702",36,410,52,89,30,95,31,38,11,414,89,0,0,,,,,,,,,,,,,,,
North Carolina,2019,22,2019-06-01,"1,815","1,629",32,384,51,73,25,98,26,44,17,384,101,0,0,,,,,,,,,,,,,,,
North Carolina,2019,23,2019-06-08,"1,822","1,615",28,373,60,80,30,109,29,42,20,349,96,0,0,,,,,,,,,,,,,,,
North Carolina,2019,24,2019-06-15,"1,861","1,701",33,407,58,91,25,103,33,53,15,395,90,0,0,,,,,,,,,,,,,,,
North Carolina,2019,25,2019-06-22,"1,819","1,643",30,396,55,81,27,101,23,45,18,382,113,0,0,,,,,,,,,,,,,,,
North Carolina,2019,26,2019-06-29,"1,785","1,611",22,389,54,83,28,78,30,36,18,387,96,0,0,,,,,,,,,,,,,,,
North Carolina,2019,27,2019-07-06,"1,790","1,635",19,368,44,79,30,100,32,39,16,402,102,0,0,,,,,,,,,,,,,,,
North Carolina,2019,28,2019-07-13,"1,678","1,532",23,394,52,80,22,92,28,42,23,298,106,0,0,,,,,,,,,,,,,,,
North Carolina,2019,29,2019-07-20,"1,744","1,562",24,358,60,89,20,89,36,36,27,356,86,0,0,,,,,,,,,,,,,,,
North Carolina,2019,30,2019-07-27,"1,762","1,592",25,392,62,74,27,107,34,47,13,341,97,0,0,,,,,,,,,,,,,,,
North Carolina,2019,31,2019-08-03,"1,711","1,553",39,379,51,78,25,90,27,49,14,341,79,0,0,,,,,,,,,,,,,,,
North Carolina,2019,32,2019-08-10,"1,787","1,629",38,373,60,83,22,96,23,36,19,334,98,0,0,,,,,,,,,,,,,,,
North Carolina,2019,33,2019-08-17,"1,703","1,535",17,364,61,77,27,86,35,30,15,349,102,0,0,,,,,,,,,,,,,,,
North Carolina,2019,34,2019-08-24,"1,749","1,592",31,366,52,78,22,96,22,35,19,350,101,0,0,,,,,,,,,,,,,,,
North Carolina,2019,35,2019-08-31,"1,719","1,553",24,389,47,79,23,88,24,37,20,332,115,0,0,,,,,,,,,,,,,,,
North Carolina,2019,36,2019-09-07,"1,758","1,574",22,378,56,82,31,72,16,38,15,379,76,0,0,,,,,,,,,,,,,,,
North Carolina,2019,37,2019-09-14,"1,694","1,531",27,393,69,73,22,80,21,32,19,320,89,0,0,,,,,,,,,,,,,,,
North Carolina,2019,38,2019-09-21,"1,804","1,629",20,399,61,78,25,80,27,46,20,371,85,0,0,,,,,,,,,,,,,,,
North Carolina,2019,39,2019-09-28,"1,822","1,657",30,405,54,75,22,93,29,56,17,382,87,0,0,,,,,,,,,,,,,,,
North Carolina,2019,40,2019-10-05,"1,850","1,670",25,392,69,81,31,107,30,37,16,352,103,0,0,,,,,,,,,,,,,,,
North Carolina,2019,41,2019-10-12,"1,748","1,573",28,391,62,74,23,71,35,31,12,382,89,0,0,,,,,,,,,,,,,,,
North Carolina,2019,42,2019-10-19,"1,814","1,652",26,392,65,81,14,98,27,36,23,395,93,0,0,,,,,,,,,,,,,,,
North Carolina,2019,43,2019-10-26,"1,888","1,747",36,420,63,101,22,101,18,39,21,385,108,0,0,,,,,,,,,,,,,,,
North Carolina,2019,44,2019-11-02,"1,738","1,568",32,361,69,88,26,91,28,35,22,346,112,0,0,,,,,,,,,,,,,,,
North Carolina,2019,45,2019-11-09,"1,825","1,655",29,376,55,79,17,85,31,39,17,409,89,0,0,,,,,,,,,,,,,,,
North Carolina,2019,46,2019-11-16,"1,874","1,711",30,391,69,86,33,98,28,49,23,381,105,0,0,,,,,,,,,,,,,,,
North Carolina,2019,47,2019-11-23,"1,902","1,739",33,364,57,105,33,90,26,37,,398,135,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
North Carolina,2019,48,2019-11-30,"1,814","1,677",23,371,60,99,38,97,33,40,21,371,113,0,0,,,,,,,,,,,,,,,
North Carolina,2019,49,2019-12-07,"1,999","1,827",32,398,79,108,30,104,33,43,18,389,116,0,0,,,,,,,,,,,,,,,
North Carolina,2019,50,2019-12-14,"1,950","1,777",39,376,77,111,34,92,30,44,22,371,106,0,0,,,,,,,,,,,,,,,
North Carolina,2019,51,2019-12-21,"1,878","1,723",29,382,58,103,43,108,26,37,14,387,101,0,0,,,,,,,,,,,,,,,
North Carolina,2019,52,2019-12-28,"1,998","1,814",32,407,68,96,24,108,33,40,30,408,97,0,0,,,,,,,,,,,,,,,
North Carolina,2020,1,2020-01-04,"2,003","1,839",37,378,64,90,44,137,36,56,27,415,102,0,0,,,,,,,,,,,,,,,
North Carolina,2020,2,2020-01-11,"1,983","1,814",30,401,57,98,58,120,39,39,23,373,107,0,0,,,,,,,,,,,,,,,
North Carolina,2020,3,2020-01-18,"1,901","1,764",30,405,59,86,50,135,31,26,21,360,102,0,0,,,,,,,,,,,,,,,
North Carolina,2020,4,2020-01-25,"1,993","1,819",27,419,60,80,48,120,38,51,32,395,119,0,0,,,,,,,,,,,,,,,
North Carolina,2020,5,2020-02-01,"1,983","1,825",41,381,55,106,50,123,34,25,17,393,120,0,0,,,,,,,,,,,,,,,
North Carolina,2020,6,2020-02-08,"2,053","1,865",31,416,64,106,54,119,39,49,32,412,118,0,0,,,,,,,,,,,,,,,
North Carolina,2020,7,2020-02-15,"2,060","1,893",34,400,55,89,77,129,33,53,21,383,126,0,0,,,,,,,,,,,,,,,
North Carolina,2020,8,2020-02-22,"1,925","1,794",33,405,66,92,68,115,25,41,35,376,118,0,0,,,,,,,,,,,,,,,
North Carolina,2020,9,2020-02-29,"1,974","1,820",38,399,60,95,65,118,37,39,32,388,107,0,0,,,,,,,,,,,,,,,
North Carolina,2020,10,2020-03-07,"2,031","1,840",35,397,58,102,52,117,30,42,28,407,113,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
North Carolina,2020,11,2020-03-14,"2,025","1,864",34,417,65,93,43,115,35,40,36,423,108,0,0,,,,,,,,,,,,,,,
North Carolina,2020,12,2020-03-21,"2,052","1,860",30,387,67,106,50,111,39,47,28,402,109,,0,,,,,,,,,,,,,,Suppressed (counts 1-9),
North Carolina,2020,13,2020-03-28,"1,875","1,707",22,337,71,88,65,94,33,41,26,367,105,12,,,,,,,,,,,,,,,,Suppressed (counts 1-9)
North Carolina,2020,14,2020-04-04,"2,023","1,871",48,391,66,93,57,111,29,33,45,399,105,44,41,,,,,,,,,,,,,,,
North Carolina,2020,15,2020-04-11,"2,016","1,864",45,373,61,89,48,105,39,33,49,401,101,61,58,,,,,,,,,,,,,,,
North Carolina,2020,16,2020-04-18,"2,028","1,857",17,334,70,107,27,123,24,43,51,367,116,138,124,,,,,,,,,,,,,,,
North Carolina,2020,17,2020-04-25,"2,104","1,959",28,409,73,108,41,102,32,48,59,376,111,120,112,,,,,,,,,,,,,,,
North Carolina,2020,18,2020-05-02,"1,948","1,808",29,355,65,82,31,92,26,38,74,367,92,119,110,,,,,,,,,,,,,,,
North Carolina,2020,19,2020-05-09,"2,056","1,902",31,364,73,91,30,90,28,36,97,377,107,118,114,,,,,,,,,,,,,,,
North Carolina,2020,20,2020-05-16,"2,039","1,876",22,409,63,83,22,84,22,32,80,390,99,103,89,,,,,,,,,,,,,,,
North Carolina,2020,21,2020-05-23,"2,058","1,913",22,392,65,98,35,106,37,33,68,394,101,106,92,,,,,,,,,,,,,,,
North Carolina,2020,22,2020-05-30,"1,990","1,861",36,343,59,90,31,82,36,41,95,379,82,160,139,,,,,,,,,,,,,,,
North Carolina,2020,23,2020-06-06,"1,965","1,843",32,377,61,94,22,108,23,45,94,315,105,127,113,,,,,,,,,,,,,,,
North Carolina,2020,24,2020-06-13,"1,876","1,742",23,370,43,84,21,78,37,37,85,355,88,113,93,,,,,,,,,,,,,,,
North Carolina,2020,25,2020-06-20,"1,937","1,809",26,349,62,72,25,92,35,40,99,382,110,101,87,,,,,,,,,,,,,,,
North Carolina,2020,26,2020-06-27,"1,943","1,784",32,367,65,88,22,76,33,40,83,385,97,103,93,,,,,,,,,,,,,,,
North Carolina,2020,27,2020-07-04,"1,999","1,863",23,407,78,91,21,85,33,36,89,403,101,101,85,,,,,,,,,,,,,,,
North Carolina,2020,28,2020-07-11,"1,978","1,836",28,331,53,92,31,79,31,36,103,349,112,129,120,,,,,,,,,,,,,,,
North Carolina,2020,29,2020-07-18,"2,020","1,853",21,378,70,79,16,89,22,52,108,378,113,152,142,,,,,,,,,,,,,,,
North Carolina,2020,30,2020-07-25,"2,132","1,991",33,388,88,80,19,84,24,39,94,376,130,181,172,,,,,,,,,,,,,,,
North Carolina,2020,31,2020-08-01,"2,074","1,927",27,360,74,92,18,88,28,28,102,369,107,205,187,,,,,,,,,,,,,,,
North Carolina,2020,32,2020-08-08,"2,019","1,906",37,376,59,95,32,71,26,36,106,394,110,187,174,,,,,,,,,,,,,,,
North Carolina,2020,33,2020-08-15,"2,063","1,921",28,395,65,94,29,75,27,42,83,349,98,197,180,,,,,,,,,,,,,,,
North Carolina,2020,34,2020-08-22,"1,976","1,839",38,392,64,77,13,88,31,41,82,327,95,201,178,,,,,,,,,,,,,,,
North Carolina,2020,35,2020-08-29,"1,714","1,612",25,332,60,67,20,67,28,37,63,303,93,157,142,,,,,,,,,,,,,,,
North Carolina,2020,36,2020-09-05,"1,279","1,202",17,255,48,58,22,57,20,25,51,229,87,112,100,,,,,,,,,,,,,,,
North Carolina,2020,37,2020-09-12,639,602,,123,25,17,,28,11,11,20,125,30,53,46,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
North Carolina,2020,38,2020-09-19,507,488,10,95,24,19,,19,11,,15,97,26,51,46,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
North Carolina,2020,39,2020-09-26,315,304,,57,,17,,22,,,13,53,20,22,21,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
North Carolina,2020,40,2020-10-03,166,162,,36,,,0,,,,,39,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Carolina,2020,41,2020-10-10,91,89,0,22,,,,,0,,,16,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
North Carolina,2020,42,2020-10-17,25,25,0,,0,0,0,0,0,0,,,,0,0,,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
North Carolina,2020,43,2020-10-24,,,0,0,0,0,0,0,0,,0,0,0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
North Carolina,2020,44,2020-10-31,,,0,0,0,0,0,0,0,0,0,,,0,0,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,
North Carolina,2020,45,2020-11-07,,,0,0,0,0,0,0,0,0,,,0,0,0,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,
North Carolina,2020,46,2020-11-14,,,0,0,0,0,0,0,,0,,,0,0,0,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,
North Carolina,2020,47,2020-11-21,,,0,,0,0,0,0,0,0,,0,0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
North Carolina,2020,48,2020-11-28,,,0,0,0,0,0,0,0,0,0,0,,0,0,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,,,,Suppressed (counts 1-9),,
North Dakota,2019,1,2019-01-05,136,127,,30,,,,11,,0,,29,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,2,2019-01-12,143,127,,23,,10,,,,,,30,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,3,2019-01-19,161,151,,32,,,,,,0,,36,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,4,2019-01-26,136,123,,29,,11,,,,,0,37,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
North Dakota,2019,5,2019-02-02,133,127,,28,,10,,10,,,,25,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,6,2019-02-09,130,119,,25,0,,,,,,,19,,0,0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,7,2019-02-16,161,141,,38,,12,,,,,0,33,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
North Dakota,2019,8,2019-02-23,138,131,,25,,10,,,0,,0,32,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,
North Dakota,2019,9,2019-03-02,144,128,,20,,,,11,0,,,28,12,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2019,10,2019-03-09,117,106,,14,,,,,,,,25,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,11,2019-03-16,118,103,,17,,,,,,,,24,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,12,2019-03-23,145,133,,29,,,,10,,,,28,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2019,13,2019-03-30,142,123,,29,,10,,13,,,,26,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,14,2019-04-06,172,162,0,39,,,,18,0,,,39,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,15,2019-04-13,149,134,,22,,,,12,0,,,36,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,16,2019-04-20,138,132,,22,,12,,,,,,26,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2019,17,2019-04-27,135,122,,28,,14,,,,,,28,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,18,2019-05-04,166,146,,33,,,,,,,,35,10,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2019,19,2019-05-11,140,127,,33,,,,,,,,32,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,20,2019-05-18,153,136,,32,,,,,,,0,31,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
North Dakota,2019,21,2019-05-25,135,127,,32,,,,,0,,,19,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,22,2019-06-01,164,149,,29,,11,,,,,,33,11,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2019,23,2019-06-08,136,124,,27,,,,,,,,40,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,24,2019-06-15,155,140,,30,,,,,,,,33,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,25,2019-06-22,129,120,,27,,10,,,,,,30,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,26,2019-06-29,136,122,,25,,,,,,,,26,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,27,2019-07-06,130,119,0,30,,,,,0,,,32,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,28,2019-07-13,137,115,,32,,,,,0,,,28,0,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
North Dakota,2019,29,2019-07-20,116,101,0,18,,,,,,,,27,,0,0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,30,2019-07-27,135,124,,21,,,,,,,,31,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
North Dakota,2019,31,2019-08-03,114,101,,25,,,,,0,,,26,,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
